INPUT:id	INPUT:text	OUTPUT:id	OUTPUT:plot	OUTPUT:image	OUTPUT:music	OUTPUT:actors	OUTPUT:plot_score	OUTPUT:image_score	OUTPUT:music_score	OUTPUT:actors_score	HINT:text
64081_5	"
После просмотра фильма меня просто переполняли сильнейшие эмоции. Начало фильма не вызвало бурного интереса, по крайне мере первые 20 минут  какой то непонятный бред в глупой манере. Порадовало разве что появление на несколько минут  ани Мухерджи. А потом как понеслось, как закрутилось!

Сюжет фильма: главный герой, Дев, тот еще бездельник и ловелас, ради материальной выгоды решает жениться на дочери крупного промышленника. Отправляясь к будущим родственникам на теплоходе, Дев намеревался весело погулять на сей громадной посудине, ан нет, не вышло. Тем же путем направляется к своему жениху Прия, победительница фестиваля азиатской музыки и танца, чистая и невинная девушка. После нескольких недоразумений и взаимных подколов они становятся друзьями и вскоре понимают что попались в сети любви. Дев, как настоящий мужчина первым говорит о своих чувствах, но Прия отвергает его, вспомнив о женихе, который кстати как мне показалось испытывает к ней больше братские нежели романтические чувства. Однако подумав она все же признается что любит Дева. Но у нее есть условие: каждый пусть идет своей дорогой, а через шесть месяцев они встретятся у назначенного места, но если один из них не придет  другой не будет его искать. Таким образом время расставит все по своим местам и проверит их чувства. Дальше начинается самое интересное.

Аамир Кхан  Каран Дев Сингх. Для меня персонаж Дева делится на две части: Дев до встречи с Прией и после нее. Потрясающее перевоплощение из циничного ловеласа в верного и трудолюбивого парня. Просто идеал любой девушки! А как он зарабатывал на жизнь своими руками, причем делал это впервые, да что там, один взгляд на свои первые заработанные деньги чего стоит! Думаю это тронет любого. В жизни такое понятное дело редко бывает, поэтому так приятно видеть в кино подобные примеры. Одинаково правдоподобно сыграл совершенно разный тип людей. Вот за что ценят зрители Аамира Кхана: не за внешность, родительские деньги или что то еще, как некоторых в Болливуде, а за грандиозный талант! Браво! 

Маниша Койрала  Прия Варма. К сожалению она меня не впечатлила. Думаю буду не единственная, если скажу что не слишком миловидна она для главной роли. На главных ролях хорошо смотрятся если не красавицы, то как минимум симпатичные девушки. На протяжении всего фильма меня раздражала внешность Маниши, что не скажешь об ее актерских данных. Играла она хорошо, смеялась искренне и плакала натурально. Но на мой взгляд не ее эта роль.

Несколько слов о песнях: да, мотив самым наглым образом копирует итальянские хиты, но как мило это смотрится. Особенно понравилась индийская версия La Shante Mi Cantare и песня героев за роялем, не помню название. 

Ценителям настоящего индийского кино смотреть обязательно!

9 из 10"		yes	no	yes	yes	pos	neut	pos	pos	"Мнение об игре актеров положительное (""Одинаково правдоподобно сыграл..."", ""Браво!"", ""Играла она хорошо...""), общее мнение о сюжете тоже (""как понеслось, как закрутилось"").
Про операторскую работу и спецэффекты ничего не сказано, зато про музыкальное сопровождение автор ответил, что оно ""мило смотрится""."
70911_0	"Так уж устроен человек, что у него всегда кто-то виноват. Недоброжелатели (в круг которых могут входить: как враги, так и друзья), родственники, начальник и даже правительство с самим президентом. Не виновато лишь его собственное пористое тельце, способное бесконечно долго жалеть себя любимое, утыкая свой слезливый носик в жилетку то одного, то другого мнимо сочувствующего.

Великолепная задумка француза Андре Кайата, показать две диаметральные точки зрения, в конфликте муж  жена, где каждый из героев последовательно изображая себя чуть ли не святым, выставляет вторую половину почти полным ничтожеством. Две серии фильма  два идеалистических взгляда персонажей на самих себя, какими они видят себя изнутри своего всеобъемлющего Я.

Искусный кинематографический диптих о супружеской незрелости, где слово любовь ставится самой парой в тройные кавычки. Где оба считают себя жертвой, но никто в истинную жертву, себя принести не хочет. Жан-Марк должен сделать, как мужчина чуть больше, а Франсуаза должна быть, как женщина чуть более чиста, нет зачем. Каждый лезет вынимать соринку из чужого глаза, да только его собственный взгляд перевешивает огромное бревно.

Слепота духа, как моральная аллергия помноженная на степень ограниченности, имя которой глупость, ведёт обоих к закономерному одиночеству. Истина оказывается действительно в вине, да только в вине собственной, но такой ракурс не одному, не второй, как оказывается недоступен.

Фильм был бы совсем гениальным, если бы Кайат снял и третью серию, как всё было на самом деле. Хотя  стоп, какое на самом деле, ведь это была бы ещё одна субъективная точка зрения, теперь уже самого режиссёра. А так получился идеальный двуполярный памфлет, где и самому зрителю трудно занять чью либо точку зрения и он складывая обе позиции, занимает свою  доснимая эту третью, нейтральную серию, у себя в голове.

8 из 10"		yes	no	no	no	pos	neut	neut	neut	"Об игре актеров, музыкальном сопровождении, операторской работе и спецэффектах ничего не сказано.
Сюжет явно заинтересовал автора."
7158_1	"
Этот фильм состоит в основном из диалогов, но именно они создают атмосферу фильма, держат тебя в напряжении до самого конца.

В центре фильма стоит музыкант бунтарь Ксавьер, плавно прожигающий свою жизнь в ночных клубах, но после того, как он попал за решетку, он осознал, что хочет уйти от всего этого, ему уже 30 и пора подумать о чем-то более важном в жизни. Он берет свою спутницу-гитару и уезжает, чтобы начать новую жизнь. Этого человека играет великолепный Марлон Брандо.

Джоэнн Вудворд играет молодую бунтарку Кэрол, которая всеми силами хочет добиться внимания Ксавьера, но она слишком напоминает ему прошлое, от которого он хочет уйти, и ее безнадежные попытки приводят к различным безумным выходкам.

Ксавьер устраивается на работу в обувной магазин и знакомится с немолодой хозяйкой с весьма необычным именем Леди, которая живет с больным, озлобленным мужем. Ну, в общем, женщина, с которой нехорошо обошлась жизнь, влюбляется в Ксавеьра, с ним вместе она вновь полюбила жизнь, но как это опасно  встречаться с замужней женщиной.

Стоит отметить, что Леди здесь сыграла неизвестная мне актриса Анна Маньяни и сыграла не просто великолепно, но даже не хуже Марлона Брандо, а это очень трудно. В общем, незабываемый фильм на все времена."		yes	yes	no	yes	pos	pos	neut	pos	"О музыкальном сопровождении ничего не сказано.
Высказано, что фильм держит в напряжении до самого конца, так что мнение об операторской работе положительно.
Не раз сказано про великолепную игру актеров.
"
78993_2	"
Ильза  свирепая тюремщица  это как бы третий фильм про маньячную тетку Ильзу, только здесь она вроде как уже Грета. Не знаю, с чем это связано, может с какими-нибудь авторскими правами или чем-то в этом роде. По крайней мере, режиссер здесь уже не Дон Эдмондс, а легенда эротического хоррора Джесус (Хесус, Иисус) Франко.

Понятно, что появление в фильме небезызвестной Лины  омэй было неизбежным. Франко любит снимать в своих фильмах свою же супругу. Кроме того, в этом кино присутствуют и некоторые сцены из фильма Куколки за колючей проволокой, который так же снят Хесусом Франко. 

В общем, мужик решил немного навариться на популярности Ильзы и снял про нее свое кино. Для Франко это вполне нормальная ситуация. Любит он эксплуатировать эксплуатационное кино, простите за каламбур.

На сюжете лишний раз останавливаться, полагаю, смысла нет. Все довольно стандартно для фильмов данной тематики  насилие в самых разнообразных формах женщинами над ними же. Сменились лишь декорации с барханов на джунгли.

Что касается актеров то мне хочется отметить двух актрис. 

Во-первых, жутко отвратительная и прямо сказать мерзкая бабенка Дайан Торн. Честно сказать, до нее никогда не сталкивался со столь отвратительной актрисой. Пусть не обижаются на меня ее поклонники, но у Дайан очень некрасивое лицо и большой бюст ничуть не исправляет этого положения, а даже делает эту актрису еще более гротескной. Хотя, для фильмов подобного рода она подходит идеально. Ее начинаешь ненавидеть уже с первых минут ее появления. 

Во-вторых  Лина  омэй, а точнее  оза Мариа Алмиралл Мартинес. Удивительно, как такая милая и красивая девушка умудрилась спутаться с мастером эротических ужасов, мне остается непонятно. Но судить по человеку только о внешнем виде, было бы не совсем верно. Лина, любительница обнажиться перед камерой, что проделывает и до сих пор, несмотря на довольно почтенный возраст. Кроме того, красавица не брезговала и порнофильмами. Тем не менее, она каким-то образом умудрилась сохранить самый невинный вид среди большинства актрис этого жанра.

Больше, увы, фильм ничем и не запомнился, да и наличие в нем указанных актрис и самого синьора Франко положение не спасают. Фильм мне не понравился

2 из 10"		yes	no	no	yes	neg	neut	neut	neg	"В этом задании нужно выбрать негативное мнение автора о игре актеров и о сюжете, так как ему явно не понравилось это все, о чем и сказано в отзыве
О музыкальном сопровождении не сказано ни слова, так что отвечаем соответственно.
Мнение об операторской работе и спецэффектах так же выражено не было, хотя автор и много рассказал о режиссере."
79667_5	"
Да, действительно, два совершенно разных мира. Мир первой части Покахонтас и ее продолжения. 

 Глубина чувств, описанных в первой части, красочность, эмоциональность  все это зритель переживает вместе с героями, слушая голос ветра и свое сердце. Любовь, которая преодолевает такие преграды, как: культура, боль, смерть, войнаЛюбовь Покахонтас и Джона Смита в первой части  совершенно искажается во втором фильме, как и сами персонажи. 

Покахонтас, которая в первой части показывала свою свободолюбивую, благородную, глубокую натуру, свою мудрость, верность и настойчивость, даже мужество и бесстрашие, здесь в сиквеле, потеряла половину всех своих лучших качеств. Она превратилась в комедийного персонажа. И фильм приобрел оттенок комедийности: стало больше сцен, которые не несут смысловой нагрузки, но они веселят зрителя, что, конечно, привлекает к просмотру большее количество людей. Сюжет в целом потерял последовательность и логичность. Например, сцена в снегу, где Покахонтас видит компас Джона Смита  здесь она все еще любит и помнит его, ветер еще рисует его силуэт на ледяном водопаде. Но заметьте, что через некоторое время, сцена на берегу  здесь Покахонтас уже с интересом смотрит на Джона  ольфа, постепенно влюбляясь в него. Сам Джон  ольф  высокомерный и глуповато-веселый персонаж, и странно, что Покахонтас предает свою любовь к Джону Смиту ради него.

 Джон Смит полностью преображаетсяИз смелого, мужественного героя, он постепенного превращается в гордого и легкомысленного, даже посредственного. Он больше не следует за Покахонтас, он тоже больше не поддерживает ее, называя ее поступки безумными. Странное ощущение, как будто Джона Смита из первой части разделили на двух персонажей во второй, сделав Джона  ольфа  положительным, а Смита  отрицательным. 

Мне жалко детей, которым интересно увидеть уже знакомых персонажей счастливыми и влюбленными, им сложно привыкать к новому главному героютем более к такому как Джон  ольф. 

Создатели сиквела просто напросто разрушили все детские мечты, сделав из печальной драматической истории посмешище и ряд несвязанных и пустых сцен, которые так и хочется переделать

Что жкаждый человек видит историю о Покахонтас по-своему. И с какой стороны ее смотреть, решать только вам. 

1 из 10."		yes	no	no	no	neg	neut	neut	neut	"""Сюжет в целом потерял последовательность и логичность"", так что соответствующее мнение отрицательное.
Про прочие вопросы ничего сказано не было."
81297_5	"
А Вы бросали вызов богам? Так зачем жалеете тех, кто пытался преодолеть этот рубеж и заплатит за все это своей жизнью? Отметите свою жалость, они всегда от нее бежали, цеплялись, карабкались от стонов полных жалости.

Мой ребенок может сломать там руку, Мое драгоценное чадо может прийти с синяком, А вдруг ему будет больно,  кого Вы жалеете? Только себя! Опустили свой шанс, а теперь не хотите его подарить?

Посмотрите этот фильм, фильм о том, как стать бессмертным  стать в истории не просто статистической единицей, а обрести имя. Поставить на кон жизнь? Так это все философия о том, что такое жизнь и как с ней обращаться, но если твоего имени нет в журналах, если о тебе не говорят и не вспоминают, то размышлять о жизни  это тешить себя надеждой на то, что ты нужен но вот только кому?

Прекрасный фильм с прекрасными актерами, и как всегда неподражаемым Клином Иствудом, в роли Вас самих  с терзаниями в душе, а что же такое жизнь? Посмотрите на себя со стороны и вы найдете много общего с этим героем, даже его стремление отсрочить шанс  это Ваша жизнь.

А кто такая героиня Хиллари Суэнк? Никто, до тех пор, пока она не перестала думать о смысле жизни. Она и не думала, она действовала  Олимп стал заветной целью, а ради такого триумфа можно ан кон поставить все.

Две личности, две судьбы  один ринг.  инг на котором только пот кровь.  инг который рождает героев, и тот же ринг  хоронит мечты тысяч в одни минуту.

А может хватит и свою жизнь хоронить на ринге?"		yes	no	no	no	pos	neut	neut	neut	"Мнение об игре актеров не выражено, сказано только, что они сами прекрасны и неподражаемы. О музыкальном сопровождении, операторской работе и спецэффектах ничего не сказано.
"
8251_6	"
С начала времен женщины искушали и соблазняли мужчин, что приводило к различным последствиям (от изгнания из рая до войны за Железный трон), и образ роковой искусительницы прочно обосновался в мировой культуре. В кинематографе особенно щедро образ роковой красотки эксплуатировался в нуаре, хотя, естественно, соблазнительницы всякого рода нередко встречаются и в других жанрах киноискусства, например, в комедиях. И если в нуаре, окутанная тенями и табачным дымом, искусительница предвещала беду, то в комедии она становится причиной череды комических ситуаций, являясь особой чрезвычайно остроумной или, наоборот, беспросветно глупой (обе эти крайности одинаково хорошо создают комические ситуации). Чаще всего в попытках соблазнить мужчину она влюбляется в него, и все ее прежние планы идут насмарку. 

Так и происходит в комедии Леди Ева режиссера Престона Стёрджеса. Джин (Барбара Стэнвик) и ее отец в поисках новой добычи оказываются на океанском лайнере, плывущем из Южной Америки в Северную. Они  карточные шулера, раздевающие до нитки миллионеров всех мастей. И на этот раз их целью становится Чарльз Пайк (Генри Фонда), молодой сын пивоваренного магната, оказавшийся под пристальным вниманием женского пола всех возрастов сразу же после того, как он взошел на борт. Джин берется за соблазнение бедняги, который целый год был лишен общества женщин, предпочтя ему змей Амазонки. И вот они уже вдвоем, прижавшись щека к щеке (он  одурманенный ароматом ее духов и ее близостью, она  поддавшись очаровательности момента), рассуждают о любви, которая уже начинает расцветать в их сердцах. Однако Чарльзу все же предстоит узнать правду о первоначальном замысле Джин

Сюжет картины, сам по себе, довольно прост, но он расцветает яркими красками благодаря остроумным диалогам и харизматичным персонажам. Даже самые незначительные персонажи, появляющиеся буквально на пару минут, вносят значительный вклад в комедийную составляющую, бросая фразы, которые можно смело разбирать на цитаты. Кроме диалогов зрителя ждут еще неловкие падения и другие казусы, в результате которых будет испорчено целых три смокинга. И вместе с тем, фильм может похвастаться парочкой чувственных сцен, способных вскружить голову натурам особо романтическим. 

На вершине всего этого  великолепная игра актеров. Точнее, следует сказать, что она в основе всего этого. Леди Ева полностью принадлежит Барбаре Стэнвик. Она блистает в роли Джин, привнося покоряющий шарм и подкупающую непринужденность в образ этой мошенницы. И сколько бы мошенниц не появлялось на экранах больших и малых, столь очаровательной не было ни до, ни после. А Генри Фонда неизменно вызывает улыбку в роли простачка, которого остроумная Джин раз за разом обводит вокруг пальца. 

И если в фильме и проскальзывают образы, намекающие на Еву, познавшую добро и зло, и проползают змеи, обычно являющиеся символом коварства, то они выступают в качестве озорного оформления антуража картины. Джин нельзя назвать коварной, она просто занимается тем, что у нее хорошо получается. И она так бы и дурачила мужчин, если бы любовь не спутала ей карты. Таким образом, на главную героиню не ложится тень злого умысла, она обвораживает живостью ума и простотой жестов. А сам фильм пленяет зрителя своей легкостью, непосредственностью, изобретательными шутками и романтическим настроением. 

 9,3 из 10"		yes	yes	no	yes	pos	pos	neut	pos	"""Великолепная игра актеров"" явно выражает мнение автора о ней.
О музыкальном сопровождении ничего не сказано.
Сюжет восхитил автора, операторская работа и спецэффекты так же высоки, так как ""фильм пленяет зрителя своей легкостью, непосредственностью, изобретательными шутками и романтическим настроением""."
84995_0	"Несмотря на всю абсурдность сюжета, этот фильм  вполне жизненный и актуальный. Ну, разве так уж фантастичен один из главных лозунгов истории: Политика  это шоу-бизнес?

Франция пережила волнения 1968 года. Мир всеобщего потребления трещит по швам. Проститутки заявляют о своей борьбе за место на тротуаре. В развивающихся странах пылают революции. Музыканты становятся главнее политиков. Вот в этой мутной воде и ловят золотую рыбку пятеро прожженных гангстеров. Они встречают в политические и социальные баталии с одной единственной целью  заработать. 

Лучше всего устремления героев характеризуют два эпизода. Первый  когда они продают лидера повстанцев сразу трем противоборствующим сторонам. Второй  когда по договоренности сторон похищают популярного эстрадного певца, чтобы создать ему громкую рекламу и заработать самим. 

Лино Вентура здесь  величина номер один. Он запросто справляется с комедийной ролью, не делая ничего особенного, чтобы намеренно рассмешить зрителя. Единственным исключением является репетиция итальянской походки, но кто бы отказал себе в удовольствие немного подурачиться? 

Эх, если бы еще хронометрах был поменьше, а действительно смешных шуток побольше В американский прокат картина вышла под именем Деньги, деньги, деньги, что, на мой взгляд, является замечательной альтернативой оригинальному названию. Фильм показали на открытии Каннского фестиваля 1972 года, но не ждите от него пищи для ума. 

7 из 10"		yes	no	no	yes	neut	neut	neut	pos	"О музыкальном сопровождении, операторской работе и спецэффектах ничего не сказано, сюжет абсурден, но вполне жизнен и актуален, четкого мнения не выражено, так что надо выбрать ""Нейтральное"".
Игра актера на примере одного человека явно хороша."
86333_2	"
Не скажу, что являюсь ярым поклонником творчества  оллингов, но знаю о них не мало. Поэтому на предложение посмотреть этот фильм без раздумий сказала: Да, конечно. И не разочаровалась. Признаться честно, картина мне очень понравилась. 

 Авторам удалось передать какую-то особую атмосферу того времени. Я ее прочувствовала и пронесла через себя. Да, на первый взгляд картина нудноватая, а игра актеров, мягко говоря, желает лучшего. Но затем что-то происходит и отношение меняется. И к Брайану Джонсу, и к его стилю жизни, и его окружению.  итм фильма в какой-то момент просто пленит. Там все такое чисто британское: колористика, атмосфера, интерьеры Навеевает очень странные, едва уловимые чувства. 

К середине фильма я прониклась недюжинной симпатией к главному герою. Не смотря на свой образ жизни, он вызывает весьма стойкое чувство восхищения, и уж никак не жалость. Нет, жалости он не вызывает. Он не из того разряда людей. 

 В общем, саму картину оценить непросто. Здесь ставка делается на поклонников легендарного музыканта, но и киноману есть что почерпнуть. 

7 из 10"		yes	yes	no	yes	neg	pos	neut	pos	"Мнение об игре актеров нейтрально, так сказано, что она оставляет желать лучшего, но по ходу сюжета отношение меняется.
Явно выражено, что сюжет интересен.
Сказано, что фильм пленит, хорошо подобраны колористика, атмосфера и интерьеры, так что мнение об операторской работе положительно.
Про музыкальное сопровождение ничего не сказано."
94628_0	"Когда я был маленький, у меня тоже была бабушка (с)"". Однажды я лежал в больнице, и моя мама взяла и стала читать мне вслух замечательную книгу замечательного советского писателя Яна Ларри Необыкновенные приключения Карика и Вали. До этого я видел только отрывки из вот этого самого фильма, и гигантские насекомые здорово меня тогда напугали. Особенно громадный жучина, который поднимается из воды и нависает над беззащитными спящими Валей и Кариком (тогда я не знал, что режиссеру захотелось поиграть в сказку, и жук хороший).

Книга же захватила меня целиком и полностью. Затаив дыхание слушал я ее, и вместе с героями переживал вся тяготы и увлекательнейшие приключения в травяных джунглях, населенных кошмарными и в то же время прекрасными созданиями. На долгие годы меня увлекла жизнь насекомых. Это королева всех книг!  в восторге сказал я тогда маме.

Про фильм же, увы, такого не скажешь. Я даже пересматриваю его иногда, но лишь по той простой причине, что более достойного экранного воплощения любимой книги детства попросту нет. Что мы здесь имеем?

Для начала, фильм попросту плохо снят. Блекло, без выдумки (а ведь такой материал!), как-то отрывисто сцены будто не состыковываются одна с другой, превращая фильм в набор эпизодов. Спецэффекты на удивление неплохи, особенно для 1987 года, когда в стране уже отчетливо намечался финансовый кризис, и денег не было ни на что. Но вялая, без искры, режиссура, сводит на нет все старания создателей спецэффектов. О, как не хватает здесь мастера уровня Птушко или  оу!

Даже юмор, за который здесь отвечают великие и просто замечательные советские актеры, получился каким-то натужным, вымученным. И даже гениальный Василий Ливанов в роли незадачливого ученого Ивана Гермогеновича не смог создать здесь по-настоящему запоминающегося образа (к слову, я еще в детстве видел в этой роли только Евгения Евстигнеева). Сценарий немилосердно разбавлен водой  видимо, имелся заказ на две серии, ни больше, ни меньше, а денег на все приключения в микромире не было, вот режиссер и разбавил фильм линией с милицией. Музыка красивая, но уж очень однообразная.

Да и тот самый хороший жук. В конце он вообще оказывается разумным, увеличивается до размеров человека и носит костюм. Ничего подобного у Ларри, конечно, не было, потому что Ларри писал не сказку, а фантастико-приключенческий роман, да еще и с богатым научным материалом: его книга не только развлекательна, но и познавательна. Экранизация, по сути, сменила жанр.

Вот и получилось, что вроде все составляющие у фильма отличные, а вышло ни то ни сё, плохонько снятая детская сказка. Почему же оценка выше среднего, почему рецензия нейтральная, а не отрицательная? Да потому, что это, все-таки, мое детство, да и не настолько фильм плох, чтобы в нем было обидно видеть прекрасных актеров. Ливанов, Светин, Ярмольник  смотреть на них одно удовольствие.

Что же до Необыкновенных приключений Карика и Вали, то эта книга еще ждет своей достойной экранизации.

6 из 10"		yes	yes	yes	yes	neg	neg	neut	neut	"Мнение об игре актеров нейтральное, так как актеры хороши, но в данной картине даже они не смогли создать по-настоящему запоминающихся образов.
Мнение о сюжете, операторской работе явно отрицательное (сценарий разбавлен водой, вялая режиссура...), хотя спецэффекты были неплохи, особенно для того времени.
Мнение о музыкальном сопровождении нейтрально, так как ""Музыка красивая, но уж очень однообразная"""
95051_0	"Он  отсидевший 10 лет дезертир. Оставивший армию по причине зверств и потери человеческого облика своих сослуживцев. Она  беженка лишившаяся дома, мать одиночка брошенная мужем, испугавшимся трудностей воспитания больного ребёнка. Её дочь  девочка-аутистка живущая в своём мире, в который очень трудно пробиться. Её болезнь требует от окружающих большой любви и терпения. 

Автор даёт надежду, что эти искорёженные души способны возродиться к новой, совместной жизни, жизни в которой старая боль будет побеждена, и отнимает её. Зачем? Я не знаю. Если это авторская аллегория о возможности возрождения Сербии, то более пессимистического прогноза трудно представить. Если же это только жизненная драма, в таком случае концовка вполне реальна, сколько вокруг трагедий. Хотя очень хотелось бы, чтобы всё случилось иначе. 

Снято в театральной манере. Нет типичных для балканского кино труб, веселья, задорной музыки и даже чёрного юмора. Фильм полон недосказанности, Горан Паскалевич обрывает кадры на полуслове, не рассказывает предыстории главных героев, они молчаливы, привыкли жить со своей болью а не говорить о ней. И только в конце мы услышим их взаимную исповедь. Игра актёров на высоком уровне. Йована Митич не актриса, это действительно больная аутизмом девочка. Лазар  истовски убедителен в свой роли, ну а Ясна Залица сыграла просто потрясающе.

Фильм-драма, фильм-трагедия, серьёзное авторское кино, в какой-то мере выбивающее почву из под ног, заставляющее думать, анализировать, сочувствовать братьям-славянам, радоваться жизни и благодарить Бога что мы живём без войны.

8 из 10"		yes	yes	no	yes	pos	pos	neut	pos	"О музыкальном сопровождении ничего не сказано.
Все остальное явно восторженное: интересный сюжет, высокий уровень игры актеров, снято в театральной манере и сплошная недосказанность."
7913_0	"Большой, нет, огромной ошибкой было смотреть этот фильм поздно ночью. Почему? Потому, что меня и без того слегка клонило ко сну, а благодаря этой ленте я едва не заснул перед экраном телевизора.

Сюжет прост и незатейлив. Малопривлекательная женщина средних лет застревает в вечерней пробке в центре Парижа. В дороге она подбирает немногословного мужчину, тоже уже немолодого, но довольно приятного. Слово за слово, они проникаються симпатией друг к другу и это приводит их в номер отель. 

Если Вы думаете, что я рассказал первые 20-30 минут фильма, то ошибаетесь, это уже всё. Смотреть это, практически не сопровождаемое диалогами и музыкой кино невообразимо скучно.

Короче говоря, не советую, правда, страдающее бессоницей явно могут глянуть, в целях лечения от своего недуга."		yes	no	yes	no	neg			neut	Автор жалуется на отсутствие музыки и диалогов в фильме, что по сути является негативным мнением о музыкальном сопровождении. Сюжет очень скучный и не понравился автору. 
79667_8	"
Да-аа-аа

Случайно наткнувшись на старую кассету с мультфильмом Покахонтас решила его немедленно посмотреть. Это один из моих самых любимых творений Диснея, наряду с  усалочкой и Алладином. После просмотра, зарядившись как следует романтическим позитивом, решила покопаться в интернете и нашла много занятного! В том числе и ЭТО.

 Посмотрев аннотацию, я сразу же включила медиаплеер и уже предвкушала чудесную концовку (Покахонтас/Джон Смит разумеется). Как вдруг в меня начали закрадываться смутные сомнения, вызванные не совсем законным интересом Покахонтас к Джону  ольфу. 

 Что касается Джона  ольфа, его персонаж сразу же вызвал у меня незаслуженную неприязнь. Конечно, по ходу действия он оказался славным малым и вообще настоящим джентльменом, но при одном его виде у меня возникали ассоциации с мальчиком-мажором и напыщенным пингвином.

 Покахонтас здесь кажется не такой доброй и понимающей природу и людей, революционерку, смотрящую в будущее, но все же крепко держащуюся своих корней(простите за ленинизм)Да она выросла, но вместе с тем растеряла половину своих качеств, за которые она и полюбилась многим детям, и в последствии взрослым.

 Джон Смит ммм ноу комментс уж извините. Так испохабить персонаж? Уж не знаю, какой обиженный папой/маминым бойфрендом человек над этим постарался, но за это ему надо дать лет несколько исправительной колонии.

 Однако! Есть в защиту сиквела некоторые факты(как ни прискорбно). А именно:

1) реальный миф о Покахонтас(да-да это реальная девушка), действительно говорит о том, что в последствии она вышла замуж за Джона  ольфа.

2) У Джона Смита был тот еще характер(из той же легенды)

3)Покахонтас, к моменту прибытия Джона Смита, была всего лишь ребенком 13-ти лет (на самом деле 10-ти)

4)Джон Смит обманул Покахонтас, чтобы она думала, что он умер.

НО!Камрады диснеевцы! Это же мультик!Простите, если вы такие честные, то Джон Смит никогда не был блондином, а лысоватым короткопалым брюнетом, а Покахонтас, когда они встретились было всего 10! И ни о какой любви в мифе нет ни словечка!Это же мультфильм!Хотя бы здесь должен быть прекрасный принц один и на всю жизнь!

1 из 10

(только из-за красивой первой части)"		yes	no	no	no	neg			neut	Автор обсуждает персонажей фильма, при этом никак не упоминая игру актеров, поэтому мнение об игре актеров в фильме не содержится. Мнение автора о сюжете негативное.
8251_8	"
Обожаю этот фильм: легкий и непринужденный, изящный и остроумный. Сколько бы раз не пересматривала его  всегда получаю большое удовольствие и мощный заряд оптимизма.

По признанию историков кино, Леди Ева, созданная выдающимся режиссером и сценаристом Престоном Стерзом, является одной из лучших комедий всех времен. Как и другие его фильмы (""Путешествие Салливана, История Палм Бич)  украшение золотого фонда кино. В 1942 году комедия Леди Ева даже выдвигалась на премию Оскар в номинации Лучший сюжет.

Сюжет действительно фантастически лихо закручен (респект сценаристам). Синопсис фильма интригует, но, к счастью, не отражает всех многочисленных и неожиданных сюжетных поворотов.

Вдохновение и мастерство Престона Стерза, острый профессиональный взгляд оператора Виктора Милнера с его влюбленной в актеров кинокамерой, а также искрометный талант и обаяние актерского дуэта Барбары Стэнвик и Генри Фонда  вот основные составляющие успеха этой нестареющей комедии. 

Актерам удалось максимально полно раскрыть себя в комедийном амплуа и сделать эту комедию живой и задорной. На современном сленге  они зажигают по полной 

Генри Фонда умилителен в роли книжного червя, недотепы, которого ничто не интересует, кроме любимой науки о змеях. Однако встреча с реальной змеей-искусительницей для него оказалась более непредсказуемой, чем общение с изучаемыми аспидами. По ходу всей занятной истории его аморфно-инертный герой постепенно преображается, и этот процесс показан актером убедительно и очень смешно. 

Барбара Стэнвик в этом фильме  это НЕЧТО! Если выразить свое впечатление от ее игры только одним словом  виртуозно!  оль Евы, искушающей своего Адама, удалась ей на славу. Здесь актерский и женский темперамент Стэнвик был как нельзя более к месту. Ее коварная героиня лихо и ловко расставляет сети, но в итоге получает совсем не то, на что рассчитывала Легкая авантюра для нее оказалась чревата нежданными последствиями. Героине нужно было приложить немало усилий для реванша  для этого пришлось разительно менять не только свой внешний облик (прическу, наряды), манеру общения, но и СТИЛЬ  ЕЧИ. Насколько последнее великолепно удалось актрисе можно убедиться, если посмотреть оригинальную версию фильма. По сути, в этом фильме Барбара Стэнвик сыграла две роли.

Вся эта веселая история разыграна с блеском, выдумкой, азартом Ее финал хочется встретить как в итальянской опере восторженным браво!"		yes	no	no	yes	pos			pos	"Автору понравился сюжет фильма ""Сюжет действительно фантастически лихо закручен (респект сценаристам)"", игра актеров ""показан актером убедительно и очень смешно"". Остальные аспекты не отражены в отзыве."
