INPUT:id	INPUT:text	OUTPUT:id	OUTPUT:plot	OUTPUT:image	OUTPUT:music	OUTPUT:actors	OUTPUT:plot_score	OUTPUT:image_score	OUTPUT:music_score	OUTPUT:actors_score	HINT:text
93642_0	"Я считаю, что мужчина и женщина — это два человека, менее всего пригодные для женитьбы друг на друге (Massimo Troisi)

Тема взаимоотношения полов волнует и тревожит кинематографистов уже очень и очень давно, но в каждой стране подход к этой теме увязан с менталитетом, традициями конкретной страны и подчас существенно отличается от тех, к которым привыкли мы. Разберем фильм Фаусто Брицци на плюсы-минусы, чтобы понять, сумел ли режиссер разобрать все грани межполовых взаимоотношений.

+ Связки между новеллами. Очень круто, что все герои так или иначе соприкасаются друг с другом и мы видим не отдельные оторванные друг от друга новеллы, но систематизированную паутину межличностных взаимоотношений.

+ Новелла с Диего и Сиарой. Несмотря на некоторую непроработанность персонажей, их история самая крутая из всех. Ну и, конечно, сюда приплели тему защиты окружающей среды, фильм все-таки в Европе снимался, как никак

+ Музыкальное сопровождение, легкое и не навязчивое

+ Идея того, что женщина прекрасна, потому что любима и возраст тут не имеет никакого отношения. Красота прежде всего внутри, а уже потом снаружи.

+ Хорошая операторская работа. В плане съемки постельных сцен и сцен на нудистском пляже. Обычно в фильмах в такие моменты столько крупных планов, что невольно думаешь, а это вообще художественный фильм или порно. 

- Пусть меня обвинят в гомофобии, но я все равно отрицательно отношусь к теме однополых отношений. А вот в Европе это уже вошло в норму, так что наличие подобной линии в фильме вполне логично. 

- Непроработанность некоторых персонажей, нет развития, их статичность. Так, например, персонаж Алессандро Прециози — Диего — этакий жигало, который ухлестывает за девушкой, только для того чтобы вылечиться от психологической дисфункции. Не показано его развитие. В этом огромную роль сыграл выбор структуры фильма в виде новелл, когда на каждую сюжетную линию ограниченное количество времени, что сильно помешало восприятию изменений, происходящих с героями."		yes	yes	yes	no	neut	pos	pos		
93652_2	"СЧАСТЛИВА,когда ""нахожу"" подобные фильмы:подобные этому- по значительности смысловой и доступности восприятия всем категориям зрителей.""Слава Интернету и возможностям,им предоставленным""-""просеиваю"",словно песок с водой сквозь ситечко и ""выуживаю"" из массы ""мокрого песка-золотые самородки""...С радостью и азартом занимаюсь этим в свободное ночное время(жертвуя сном) и счастлива тем,что мноооого ""насобирала"" уже достойных работ талантливых (часто-неизвестных ""широкому зрителю"") режиссёров,сценаристов и 
актёров-несколько коллекций уже есть у меня,УРРРАА!!!
Автор этого фильма-Василий Сигарев-""просто убиииил"" меня своим первым киношедевром(дададааааа!!!)""ВОЛЧОК""!............нет слов-цензурных,имею в виду....до сих пор-в шоке.А следующим фильмом-""ЖИТЬ""-ваааащееее,добиил....Вот-третий -для меня-...фильм...даже разум отказывается воспринимать увиденное,как фииильм-отказывается,и всё тут!Яна Троянова-главная актриса и жена режиссёра-была....что называется,явно-послана ему свыше,чтобы получались ИМЕННО ТАКИЕ ФИЛЬМЫ в именно-НЫНЕШНЕЕ ВРЕМЯ.
......и пишу я здесь-всё это-тоже,неслучайно:ВСЕ,КТО ЧИТАЕТ СЕЙЧАС ЭТО-ПОСМОТРИТЕ фильмы Василия Сигарева и Яны Трояновой: ЖИТЬ..... ВОЛЧОК.....КОКОКО. Поверьте:это не случайные,проходные работы и-даже!-не фильмы....это-ОТКРОВЕНИЯ ОБ ОБЩЕИЗВЕСТНОМ И ОБЩЕСТРАШНОМ!.....как-то,так.
Извините,ежели чё не так-""не мы такие,жисть-жесть""!)))))))))Неееетушки,дорогие мои,эту жизнь-мы сами себе и ""совершенствуем"",с Божьего благословения......или-НЕ с Божьего?((( Маааммадорогая,прааавильно Всевышний не дал мне критикессой стать)))-""разошлась"" тут в выражении эмоций,а не уточнила-КОКОКО же Дуня Смирнова ""сотворила"",а?))))(достойная-не менее восторженных эпитетов,дааа!)НО-здесь Яна Троянова,значит и Василий-муж ейный-тоооже присутствует!Таланты-притягиваются.Смотрите-не пожалеете!"		no	no	no	no					
94010_0	"Долгие годы многие зрители так и не могут принять тот факт, что анимация, как и любой другой формат или вид искусства ориентируется не на какую-то определённую категорию. Пора бы уже усвоить, что мультфильмы выходят не только для детей, как и многое другое, это только форма через которую каким-то авторам удобнее всего высказываться или проявлять свои таланты. Из более-менее известного вспоминаются “Ад Данте: Анимированный эпос”, ”Освободите Джимми”, ”Теркель в беде”, а так же внушительное количество экарнизаций комиксов DC. Само собой США, Британия, Япония больше всех отличились в этой стези, однако, единственными так и не являются. В мультипликации для взрослой аудитории нашлось, что сказать и аргентинцам.

“Бугай” – это громадный и брутальный наёмный киллер, антигерой, который любит свою работы и первоклассно её выполняет. Для него нет преград и ограничений, поскольку все проблемы и препятствия он решает с помощью верного помощника – пистолета. Однако, верного своему делу киллера однажды подставляют и бывший заказчик становится врагом. Но хуже всего не то, что на убийство главного героя бросают все силы, а то, что встреча с Бугаём – самое худшее, беспощадное и ужасное, что могло с ними случится.

Создатели мультфильма не подкачали и не опозорились. На высшем уровне выполнены и проработаны все элементы. Содержание - криминальный сюжет, который и не требует усложнений, персонажи - развиваются и раскрываются к тому же не только на словах, но и на деле, что уже о многом говорит. Технический план – отличная анимация, дизайн, стиль и во всех смыслах, безбашенный и натурально зубодробительный экшн.

В общем, ""Бугай"", это смелый, дерзкий и довольно крутой эксперимент, а так же ещё и заявление о том, что не только ведущие в тех или иных сферах производители, могут так же продемонстрировать не уступающий в качестве материал. Однако, хоть и демонстрируют они его редко, но факта его наличия это не отменяет."		yes	yes	no	no	neut	pos			
93869_0	"Что написать об этом великом фильме, столь любимым миллионами?

В далеком 1912 году крупнейший, прекрасный лайнер «Титаник» отправился в путь из Великобритании в Америку в свое первое путешествие через Атлантический океан. Путешествие, которое стало для него и последним. 

Режиссер Джеймс Кэмерон, шедший к этому фильму многие годы, сумел из этого драматического, страшного события поставить фильм, который стал не только драматическим, но и романтическим, что и сделало этот фильм культовым. 

Ведь волею случая на этом корабле плыли юная, семнадцатилетняя девушка Роза (Кейт Уинслет) со своей мамой, которых ждало непростое финансовое положение в будущем, ведь мама Розы не хотела идти работать белошвейкой (а что в этом плохого?). Для выхода из этой ситуации она хочет выдать свою дочь замуж по расчету за молодого человека, который плывет этим же рейсом, вместе с ними. И из многочисленных пассажиров на первый план выдвигается фигура, образ Джека (Леонардо ди Каприо). Это юный двадцатилетний бедный художник, который оказался на этом корабле, словно вытянув счастливый билет. Но был ли он счастливым?

Люди разных сословий. Но возможна ли между ними неожиданная романтическая первая настоящая светлая любовь, которая сотрет дочиста все границы, барьеры, которых и на самом деле может и нет между людьми? Когда Джек сменит свой костюм на пиджак, сядет обедать вместе с семьей Розы, заслужив на это право определенным благородным поступком, вот он — такой же человек, как и они. Может все люди равны. Сейчас они все одинаково плывут на этом лайнере через океан.

А может в человеке важны внутренние качества, которые будут раскрыты наиболее ясно и четко в необычной, опасной, экстремальной ситуации?

А если в нем, бедном художнике, у которого было непростое прошлое, непонятно какое было бы будущее есть духовное начало, идущее от его профессии, что и сделало его романтиком, в которого влюбилась Роза, в след за ней прониклись симпатией огромное количество зрительниц. И именно эта роль Леонардо ди Каприо, сыгранная им в его молодые годы, стала одной из лучших в карьере актера. За вот этот романтизм. Особенно когда Джек и Роза стояли вместе на борту Титаника в последних лучах заката солнца, когда так красиво море, когда еще тишина и умиротворение и гармония. Но это символический переход между днем и ночью, между радостью от роскоши корабля, его величия, от прекрасного времени танцев на нем к ночи. Но этой ночи суждено стать печальной, роковой. Айсберг в этих холодных водах все ближе.

И вот экстремальная ситуация. Когда пассажиры понимают, что это первое путешествие лайнера станет последним. А их жизни в опасности. Как показаны сцены ночью на корабле, когда люди стремятся спастись. Где спасение? В шлюпках? А если любимый человек остался прикованным наручниками? На что способна девушка ради него? На самый героический поступок. Показано, что чувствует испытывает человек, оказавшись в одиночестве, посреди этого величия и роскоши, которое уже обречено. Кругом подступает вода. Нужно продолжать идти к цели? Вот в этих условиях и раскрывается характер человека: благородство, смелость, решительность. Эти качества есть и у девушек. И что чувствуют люди вместе на палубе. Та же паника. Когда становится очевидно для некоторых, что нужно как можно дольше оставаться на корабле. А если он начнет принимать вертикальное положение. Как беззащитны эти люди! И как нужно любить и беречь эту жизнь, каждое мгновение! И не оставлять в беде человека! Если бы все герои фильма это понимали! 

И уже посреди темной ночи, холодных вод Атлантического океана быть рядом. Но как все же прекрасны эти звезды под этими холодными водами!

«Титаник» учит, что как на корабле в этот промежуток, который должен быть недолгим, а стал бесконечностью, в мире все люди равны. И нужно любить и беречь друг друга, дорожа каждым мгновением жизни."		no	no	no	yes				pos	
94006_0	"Когда я училась в школе в старших классах, мне безумно нравились некоторые американские комедии с шутками ниже пояса, как например «Белые цыпочки», «Король общаги», «Цыпочки» и т. д. Несмотря на то, что они очень-очень пошлые и безумно глупые, они были построены безумно смешно, сюжет развивался непредсказуемо и зрители смеялись все время.

Теперь об этом фильме. Разложим его по полочкам, чтобы быть как можно более объективным в оценке.

Актерская игра. Мне кажется заголовок рецензии говорит сам за себя. А ведь это фраза из фильма. Главные актрисы… ну или как их назвать, даже не знаю… единственное, что у них получается, это открывать рот. Эмоции выражены не просто плохо, я в половине ситуаций не понимала, что за чувства они испытывают. 

Саундреки. Ни одного запоминающегося. Была какая-то попытка на середине фильма, но она с треском провалилась.

Сюжет. Наконец мы подошли к самой ужасной части фильма. История про двух девушек легкого поведения, которые хотят только секса и ничего кроме. Ну и попутно с этим размышляют какие мужики козлы, думают только о себе и ничего не дают взамен. О дааа. Так все и обстоит. Ну и пока они пытаются совратить как можно больше мужчин, они постоянно попадают в безумно глупые ситуации, которые должны бы вызывать у зрителей улыбку, но вызывают только недоумение.

Фильм ужасен."		yes	no	yes	yes	neg		neut	neg	
93641_0	"«Супер» — фильм принадлежащий к жанру :"" а что если простой человек станет супергероем?». Фильм не обрел популярность по многим причинам, но несмотря на это он цепляет своей жестокостью, грубостью и нестандартностью. Перейдем к самой картине:

Сюжет. Не сильная сторона этого фильма. История примитивна и проста: неудачник становится супергероем, что бы вернуть возлюбленную. Но такая бьющая в лоб простота и делает ее особенной, автор не пытается создавать велосипед, он его модернизирует.

Спецэффекты. Все соответствует бюджету, экшн-сцены сделаны так, как должны выглядеть в реальной жизни, ничего лишнего. Не стоит забывать, что это комикс, поэтому экшн-сцены оформлены именно в таком жанре. 

Персонажи. До абсурда просты и непримечательны. Парень с гаечным ключом и его подружка, фанатеющая от комиксов, без каких либо супер способностей или навыков.

Но фильм стоит смотреть не из за сюжета и спецэффектов, фильм примечателен тем, что он показывает невозможность существования супергероев и одновременно необходимость героев. 

Фильм показывает, что будет, если простой парень возьмет разводной ключ и начнет заниматься миротворчеством. Правильно ли это? Нащупает ли он грань между злом и хулиганством? К чему это приведет? 

Так же присутствуют режиссерские ходы, которые заставят даже самого скептически настроенного и скучающего зрителя подскочить и крикнуть «какого черта?!».

В причины посмотреть фильм можно занести так же необычные взаимоотношения персонажей. Фильм ставит под вопрос устоявшееся понятие «любви». А правильно ли мы себе представляем любовь? Можно ли не любить человека, но любить его Альтер-эго или это просто фанатизм?

«Супер» — больше, чем просто черная комедия. Больше чем стеб над реальностью. Больше чем комикс. Не больше чем фильм."		yes	yes	no	no	neg	pos			
93942_4	Фильм просто отвратительный. Мало того, что сам сюжет некчемный, еще и качество ужасное, видимость почти нолевая, все в темноте, все троится тормозит просто невозможно смотреть.  Игра актеров осталвяет желать лучшего, эти неестественные крики, беготня, ужимки, всхлипы, почему выбрали первыми для убийства девушек непонятно, да и концовка не вяжется ни с чем, типа продолжение следует? Не понимаю, зачем такое...., даже тяжело назвать словом кино  выставлять на всеобщее обозрение. А более всего не понимаю зачем тратить деньги, снимая такое.....?		yes	yes	no	yes	neg	neg		neg	
94011_0	фильм плоский,его нельзя поставить в сравнение с одноименным или приписать к &quot;Звонку&quot;,а из-за постоянных,наигранных воплей героини появляется жуткое раздражение и ей хочется от души так втащить.Можно посмотреть любителям фильмов данного жанра,которым уже нечего смотреть.Ничего нового я не увидел,все как-то вяло и до боли знакомо.Игра актеров слабовата,запоминающихся героев нет,только одна девка с мерзким криком.Хотя клонированные &quot;девчонки-кузнечики&quot; мне понравились)).Правда весь бюджет ушел только на заставку,поэтому пришлось просто скопировать одного женокузнечика и размножить.		no	no	no	yes				neg	
94109_1	"И вот самый ожидаемый фильм по комиксу этого года. Предыдущее творение Нолана под названием «Темный Рыцарь» оказалось не только интригующим продолжением первого фильма, но и в смысловом посыле он не отставал. Второй фильм хорош, но третий мне более понравился и объясню почему. Очень часто в фильмах Нолана стали мелькать такие актеры, как Джозеф Гордон-Левитт и Марийон Котийяр, эти два актера мне понравились еще в «Начале», а здесь они постарались и выжали из себя максимум. Драматические образы, хитро переплетены с криминальным ужасом Готэма и на фоне этого «Темного царства» их судьба высвечиваются белым светом.

Все фильмы трилогии всегда славились своими харизматичными злодеями: в первом фильме это Рас Аль Гул- человек, который воспитал Бэтмена, но путем анархии и членовредительства стремился уничтожить Готэм-сити. Второй злодей- Джокер. Джокер подкупал своим характером, эксцентризмом и обаянием. Хиту Леджеру удалось передать этот разноликий образ. В этом фильме злодеем стал Бэйн и я хочу сказать, что Бэйн всех ближе по духу Бэтмену, хотя как и у предыдущего героя у него есть цель- стереть Готэм с лица Земли и ради достижения этой цели Бэйн разрабатывает план, достойный Джокера, не буду раскрывать деталей, иначе утеряется вся суть. Скажу лишь, что актера Тома Харди так хорошо загримировали, что я его даже не узнал. 

Во всех трех фильмах злодеи стремятся взорвать систему моральных ценностей в Готэме, которая и так низка и Готэм стал прообразом нашей реальности, когда за маской трудно разглядеть характер, ибо Бэтмен в одном кадре один, а в другом он уже в другой и вот это мастерство перевоплощения и играть так, чтобы тебя ни в чем не подозревали- это можно назвать искусством. Сильные мира сего вновь пытаются завладеть разработками ученых, которые похищает злодей и направляет их в ненужное русло. Каждый фильм Нолана силен своими характерами и каждый из них предстает перед нами в самом неожиданном свете, особенно магически здесь выглядел Рас-Аль Гул, Лиам Нисон всегда выглядит великолепно.

Основа власти- всегда страх, а если преступность вновь собирается отобрать город от полиции, то придется сильно постараться. Фильм возвращается к истокам первой части, что радует, значит трилогия близиться к завершению и с каждой минутой все быстрее приходит конец и режиссер понимал, что уйти надо красиво и с огоньком. Он это и сделал, несмотря на некоторую затянутость диалогов фильм не страдает недостатком динамизма, в каждой сцене ты находишь отсылки к предыдущим работам Нолана и к другим работам в жанре триллер и на основе всего лучшего он смог создать то, что мы видим на экране.

Еще одна революция, завершающая трилогию, последняя такая революция была в Матрице, которая прославила своих создателей- Энди и Лану Вачовски. В чем заключается суть революции в Готеме? Суть в том, чтобы уничтожить коррумпированные элементы в городе, чтобы дать обычным гражданам полноправную свободу и веру в светлое будущее. Все это мне напомнило наше общество где все навязывают свои идеалы, но нет человека, способного осуществить все то, что так долго обещают.

Актеры великолепны: Том Харди великолепен, его персонаж получился отлично, в некотором роде он затмевает Бэтмена, которого вновь сыграл Кристиан Бейл, в этот раз он достиг своего апогея, в образах героя и злодея видишь общие сходства корней персонажей и противостояние прошлого и будущего в душе главного героя показано правдоподобно. Все справились, особенно Гари Олдман, его Джим Гордон бессмертен. Энн Хэтэуэй в роли Женщины-кошки великолепна, мне и прошлые нравились, но эта более современна, имеет долю обаяния, чем и привлекает богатеньких папиков, а она пользуется их доверием.

Итог: Отличное завершение трилогии, эпическая философия одной из лучших трилогий начала двухтысячных, уже со спокойной душой и чистой совестью объявляю Нолана лучшим режиссером нулевых. Мне все понравилось. Рекомендую эту эпическую картину, смотреть всем!"		no	no	no	yes				pos	
93652_4	"Фильм отличный, оставляет возможность зрителю поразмышлять и обсудить после просмотра. Актеры подобраны изумительно. Смотрится легко. Фильм без лишней философии и драматизма. Немного смешно, немного грустно. в целом только положительные эмоции от просмотра.
В этих двух персонажах, на мой взгляд, отражена вся женская половина России. Кто-то узнает себя в спокойной интеллигентной Лизе, а кому-то будет близка веселая и суматошная, немножко беспринципная, Вика."		no	no	no	yes				pos	
93652_0	"Социологические исследования показывают, что современное российское общество сильно дифференцировано. Каждая его часть представляет собой нечто специфическое, отличное от другой.

Множественность интересов рождает большое социальное, морально-нравственное, психологическое разнообразие.

Каждая социальная страта имеет свою социальную реальность, ценности и интересы, образ и стиль жизни, доходные и имущественные характеристики, свое жизненное целеполагание.

Формируются микромиры, где свои принципы права, морали, политических норм, оценки страны. Человек идентифицирует себя с теми, с кем ощущает большую связь.

Что нас ждет? Ведь жить нам единым народом. Победить ни одна из подобных страт не победит. Переубедить друг друга мы, скорее всего, тоже не сможем. Тогда что? Война всех против всех? Но это катастрофа!

Выход один - учиться диалогу! По моим наблюдениям, разговор между двумя людьми в нашей стране часто напоминает два монолога.

Фильм ""Кококо"" рассказывает зрителям о попытке ужиться двух людей из совершенно разных социальных страт. Волей обстоятельств две героини вынуждены сосуществовать в одной квартире, вести хозяйство, общаться. Авторы предлагают свое видение проблемы, дают свой ответ на вопрос, что будет, если в жизни произойдет встреча двух настолько разных людей какими являются героини фильма. Возможна ли дружба? Или разница между ними так велика, что они друг друга не поймут?

На мой взгляд тема поднята важная, попытка раскрыть тему удачная, и, как говорится, «дай Бог не последняя»."		no	no	no	no					
94109_0	"Сразу, наверное, стоит оговорить, что я не любитель супергеройских фильмов, не являюсь поклонником комиксов да даже из мультфильмов я бы лучше выбрал бы «Том и Джерри» чем мультфильм про Бэтмена. 

Но, не смотря на все описанное выше, первые два фильма трилогии пришлись мне весьма по душе. Виной тому, наверное, классная нуарная атмосфера Готема созданная постановщиками, прекрасные актерские работы ну и конечно же хорошие сценарные истории.

Ну и после такого длинного вступления логично задать вопрос, что же с третей частью? Ничего! Абсолютно ничего! В заключительной части трилогии нет абсолютно ничего из того, что мне нравилось в первых двух предыдущих частях трилогии. Самым слабым местом фильма, наверное, является сценарий и этот факт весьма удивителен, так как Кристофер во всех своих работах огромное количество времени уделял именно проработке сценария (чего только стоит сценарий «Memento»). Размышлять о причинах почему сценарий в данной картине такой слабый можно бесконечно. Стоит сказать только то, что большую половину фильма тебе пытаются выстроить какую-то экспозицию, раскрыть главных действующих лиц, но у автора это не получается в итоге практически половину хронометража смотреть невероятно скучно. Так же сценарий настолько притянут и подогнан для развязки, что просто невозможно этого не заметить, он просто противоречит всем законам логики и здорового смысла. Постановки некоторых сцен весьма удручают, многие батальные сцены так же отдают кретинизмом, и не понятно, как их можно вообще смотреть. Да в конце Кристофер приготовил свой фирменный сюжетный твист, но даже он не сработал и был попросту предсказуем и скучен. А что касается финальных сцен уж здесь я простите не выдержал, насколько простите надо забить на все законы физики, науки и просто здравого смысла, что бы придумать такое?! Ну в общем с сюжетом все.

Второй вопрос, который возник после просмотра куда делась атмосфера Готем-сити? Да она просто взяла и испарилась нет больше той нуарной стилистики за которую я полюбил первые два фильма трилогии, теперь Готем это обычный скучный мегаполис, на который просто неинтересно смотреть. Зачем так было сделано или по какой причине так произошло? Никаких ответов нет, увы это печально. 

Ну и последний пункт — это актерская игра. Да я не ожидал чего-то выдающегося. В принципе на экране и не было ничего выдающегося, все, что было это то, что неплохие актеры выдавали неплохую игру и в сумме с вышеописанным это смотрелось опять-таки крайне скучно и не интересно.

Что же пора подытожить и сделать какие-то выводы. Данная картина является самой слабой в фильмографии хорошего режиссера Кристофера Нолана. Как не удивительно, но в основном подкачал конечно же сценарий, в результате чего весь фильм просто невозможно смотреть, пропала была атмосфера и притягательность как в двух предыдущих частях трилогии. Кому можно порекомендовать этот фильм, ну, наверное, только поклонникам супергеройского кино и фанатам комиксов. Всем остальным любителям хорошего кино этот фильм ни в коем случае не стоит смотреть. У меня все, спасибо что дочитал до конца!"		yes	no	no	yes	neg			neut	
